기준년월,가명식별자,업종(중분류),외감구분,설립일자,종업원수,주소지시군구,상장일자,상장폐지일자,유동자산,비유동자산,당좌자산,재고자산,유형자산,재공품,현금,현금등가물,상품유가증권,현금성자산,매출채권,매출채권(전기),매출채권처분손실(당기),무형자산,투자자산,자산총계,자산총계(전기),유동부채,단기차입금,차입금,매입채무,비유동부채,부채총계,자기자본(납입자본금),자본잉여금,납입자본,이익잉여금,자본조정,기타포괄손익누계액,유보금,자본총계,전기자본총계,매출액,전기매출액,매출원가,매출총이익,판매비와관리비,법인세비용차감전순이익,전기법인세차감전순이익,법인세,계속사업이익,중단산업손익,금융비용,영업손익,전기영업이익,영업외수익,영업외비용,법인세차감전순이익,당기순이익,당기순이익(전기),현금흐름,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,부채상환계수,영업이익이자보상배율,이자비용,사채이자(당기),이자보상배율,적립금비율,EBIT,EBITDA,청산가치율,청산가치,순운전자본,순차입금,재무비율_총자산증가율,재무비율_부채비율,재무비율_자기자본비율,재무비율_유동비율,재무비율_차입금의존도,재무비율_매출액증가율,재무비율_영업이익율,재무비율_당기순이익율,재무비율_매출원가율,재무비율_판관비율,재무비율_자기자본이익률(ROE),재무비율_매출채권회전율,재무비율_재고자산회전율,재무비율_매입채무회전율,재무비율_총자산회전율,재무비율_총자산순이익률,재무비율_유동자산증가율,재무비율_유형자산증가율,단기차입금의존도,당좌비율,순차입금비율,순운전자본회전율,총자본회전율,자기자본순이익율,매출총이익율,EBITDA마진율,영업이익증가율,당기순이익증가율,EBITDA증가율,OCF/매출액비용,부채상환계수.1,차입금/EBITDA,EBITDA/금융비용,사업장소유여부,소유건축물건수,소유건축물실거래가합계,사업장권리침해여부,소유건축물권리침해여부,기업신용공여연체과목수(일보)(미해제),기업신용공여연체과목수(일보)(3개월내유지)(해제포함),기업신용공여연체과목수(일보)(6개월내유지)(해제포함),기업신용공여연체과목수(일보)(1년내유지)(해제포함),기업신용공여연체과목수(일보)(3년내유지)(해제포함),기업신용공여연체과목수(일보)(3개월내발생)(해제포함),기업신용공여연체과목수(일보)(6개월내발생)(해제포함),기업신용공여연체과목수(일보)(1년내발생)(해제포함),기업신용공여연체과목수(일보)(3년내발생)(해제포함),기업신용공여연체과목수(일보)(3개월내유지)(연체일수30일이상)(해제포함),기업신용공여연체과목수(일보)(6개월내유지)(연체일수30일이상)(해제포함),기업신용공여연체과목수(일보)(1년내유지)(연체일수30일이상)(해제포함),기업신용공여연체과목수(일보)(3년내유지)(연체일수30일이상)(해제포함),기업신용공여30일이상연체과목수(일보)(해제포함),기업신용공여30일이상연체과목수(일보)(미해제),기업신용공여30일이상연체과목수(일보)(이자연체)(해제포함),기업신용공여30일이상연체과목수(일보)(이자연체)(미해제),기업신용공여연체기관수(일보)(미해제),기업신용공여30일이상연체기관수(일보)(해제포함),기업신용공여30일이상연체기관수(일보)(미해제),기업신용공여30일이상연체기관수(일보)(연체)(해제포함),기업신용공여30일이상연체기관수(일보)(이자연체)(미해제),기업신용공여연체기관수(일보)(3개월내유지)(연체일수30일이상)(해제포함),기업신용공여연체기관수(일보)(6개월내유지)(연체일수30일이상)(해제포함),기업신용공여연체기관수(일보)(1년내유지)(연체일수30일이상)(해제포함),기업신용공여연체기관수(일보)(3년내유지)(연체일수30일이상)(해제포함),기업신용공여연체최장연체일수(일보)(3개월내유지)(해제포함),기업신용공여연체최장연체일수(일보)(6개월내유지)(해제포함),기업신용공여연체최장연체일수(일보)(1년내유지)(해제포함),기업신용공여연체최장연체일수(일보)(3년내유지)(해제포함),기업신용공여연체최장연체일수(일보)(5년내유지)(해제포함),기업신용공여연체최장연체일수(일보)(3개월내발생)(해제포함),기업신용공여연체최장연체일수(일보)(6개월내발생)(해제포함),기업신용공여연체최장연체일수(일보)(1년내발생)(해제포함),기업신용공여연체최장연체일수(일보)(3년내발생)(해제포함),기업신용공여연체최장연체일수(일보)(5년내발생)(해제포함),신용도판단공공정보건수(CIS)(5년내발생)(해제포함),신용도판단정보공공정보건수(CIS)(미해제),신용도판단정보공공정보건수(관련인제외)(CIS)(당월유지)(해제포함),"공공정보(국세,지방세,관세체납)건수(CIS)(미해제)","공공정보(국세,지방세,관세체납)건수(CIS)(5년내발생)","공공정보(국세,지방세,관세체납,고용산재체납)건수(CIS)(미해제)","공공정보(국세,지방세,관세체납,고용산재체납)건수(CIS)(5년내발생)","신용도판단정보공공정보최근발생일자로부터경과일수(CIS)(해제,삭제)","신용도판단정보공공정보최근해제일자로부터경과일수(CIS)(해제,삭제)",기업신용평가등급(구간화),모형개발용Performance(향후1년내부도여부)
20220301,12872,G46,2,20171120,16,41570.0,,,2394951,332082,1228174,1166777,16850,0,0,0,0,0,669778,621572.0,0,0,2000,2727033,2253723.0,1176667,0,160000,604884,160000,1336667,500000,0,500000,890366,0,0,890366,1390366,1152725.0,7733311,7594629.0,6441283,1292028,983063,308965,274662.0,0,0,0,0,308965,274662.0,22217,473,330709,237641,269578.0,0,0,0,0,-77777777777777.0,3090820.0,0,0,3307090.0,178.07,237758,308965,88.44,2411801,1218284,-101079,21.0,96.14,50.98,203.54,5.87,1.83,4.0,3.07,83.29,12.71,17.09,11.98,6.62,13.35,3.11,8.71,10.72,8.78,0.0,104.38,-7.27,6.35,5.56,18.69,16.71,4.28,12.49,-11.85,13.3,0.0,0.0,0.01,3089650.0,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,6,0
20220301,12873,F41,2,20171030,1,29170.0,,,236038,99501,92653,143386,69501,0,0,0,0,0,51611,34409.0,0,0,0,335539,367988.0,28173,0,36540,0,36540,64713,200000,0,200000,70827,0,0,70827,270827,243683.0,575628,324256.0,367106,208522,172639,35883,-21129.0,0,0,0,5408,35884,-21130.0,2947,6291,32540,27144,-22978.0,0,0,0,0,100.0,6.64,5408,0,7.02,35.41,21740,35884,91.06,305539,207865,-656,-8.82,23.89,80.71,837.82,10.89,77.52,6.23,4.72,63.77,29.99,10.02,13.38,3.38,27.52,1.64,8.09,-15.98,21.83,0.0,328.87,-0.24,2.77,2.13,10.55,36.23,6.59,269.82,218.13,0.0,0.0,0.0,0.01,6.64,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,10,0
20220301,12874,G46,2,20170706,7,30170.0,,,2209879,2784935,2204652,5226,2656823,0,0,0,0,0,1992123,1462385.0,0,0,50000,4994814,4449301.0,929125,345944,2378286,339728,2232742,3161867,50000,0,50000,1782947,0,0,1782947,1832947,1175469.0,7660312,5704341.0,5530009,2130303,1262172,868131,232979.0,0,0,0,60452,868131,232979.0,17185,63985,821331,657479,166552.0,0,0,0,0,14.88,14.7,60452,0,14.59,3565.89,597070,868131,97.44,4866702,1280754,2234098,12.26,172.5,36.7,237.85,47.62,34.29,11.33,8.58,72.19,16.48,35.87,4.43,498.78,17.29,1.62,13.16,35.96,-1.41,6.93,237.28,121.89,5.98,4.18,43.71,27.81,11.51,272.62,294.76,281.13,0.0,-85.12,0.03,14.36,0,1,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,5,0
20220301,12875,C27,2,20171020,17,44200.0,,,2173302,1572636,2173302,0,1160605,0,0,0,0,0,260985,166821.0,0,0,338975,3745938,3327096.0,1262878,0,1400000,103984,1453600,2716477,100000,0,100000,929461,0,0,929461,1029461,761948.0,5037413,2863875.0,3488675,1548738,585582,963156,210967.0,0,0,0,33562,963156,210967.0,4519,59255,908420,869141,162797.0,0,0,0,0,100.0,37.6,33562,0,28.07,929.46,838045,963156,89.0,3333907,910424,-453158,12.59,263.87,27.48,172.09,37.37,75.9,19.12,17.25,69.26,11.62,84.43,23.55,0.0,79.73,1.42,23.2,17.14,-2.55,0.0,172.09,-44.02,5.53,4.89,97.03,30.74,18.7,356.54,433.88,355.68,0.0,0.0,0.01,30.07,0,1,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,6,0
20220301,12876,F41,2,20170801,9,,,,3790485,315501,3790485,0,27051,0,0,0,0,0,0,0.0,0,0,134245,4105986,4904482.0,2825591,675000,675000,1603438,0,2825591,510000,0,510000,770395,0,0,770395,1280395,866697.0,6202562,5726118.0,5149323,1053239,647842,405397,63495.0,0,0,0,3865,405398,63495.0,31326,22365,414358,413698,18946.0,0,0,0,0,0.57,114.06,3865,0,108.21,151.06,410001,405398,92.97,3817536,964894,289304,-16.28,220.68,31.18,134.15,16.44,8.32,6.54,6.67,83.02,10.44,32.31,0.0,0.0,2.72,1.38,10.08,-17.42,-25.37,16.44,134.15,22.59,6.43,4.84,38.54,16.98,6.74,538.47,2083.56,463.59,0.0,-99.43,0.02,107.27,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,7,1
20220301,12877,C30,2,20190114,6,46230.0,,,672182,2484821,193664,478518,2129167,0,0,0,0,0,21448,47691.0,0,0,55654,3157003,3194379.0,453633,0,2014930,139232,2014930,2468563,400000,0,400000,288440,0,0,288440,688440,574457.0,1164768,1134224.0,892901,271867,123219,148648,155983.0,0,0,0,38299,148649,155983.0,15278,39843,124084,113983,117080.0,0,0,0,0,100.0,5.14,38299,0,4.24,72.11,76216,148649,88.73,2801349,218549,1891976,-1.17,358.57,21.81,148.18,63.82,2.69,12.76,9.79,76.66,10.58,16.56,33.69,2.43,7.36,0.37,3.61,-1.27,-2.33,0.0,42.69,274.82,5.33,1.69,18.05,23.34,13.94,-4.7,-2.65,-4.09,0.0,0.0,0.1,5.07,1,2,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,5,0
20220301,12879,M71,2,20150301,11,11560.0,,,205842,399893,46630,159212,303916,0,0,0,0,0,42105,18511.0,0,4800,0,605735,658704.0,212361,157631,338981,0,277620,489981,50000,0,50000,65754,0,0,65754,115754,12926.0,572599,434153.0,31526,541073,515070,26003,-34599.0,0,0,0,5253,26003,-34600.0,87991,6933,107061,102828,3928.0,0,0,0,0,3.22,5.47,5253,0,21.38,131.51,97593,26003,84.16,509758,-6519,336926,-8.04,423.3,19.11,96.93,55.96,31.89,4.54,17.96,5.51,89.95,88.83,18.89,3.51,0.0,0.91,16.98,-8.98,-9.52,26.02,21.96,291.07,0.0,4.95,159.82,94.49,19.61,175.15,2517.82,3529.16,0.0,-96.78,0.13,4.95,0,2,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,5,0
20220301,12884,G47,2,20180314,3,41590.0,,,308752,104469,227436,81316,36484,0,0,0,0,0,75762,125848.0,0,0,358,413221,462402.0,116062,229,83486,30147,83257,199319,50000,0,50000,163902,0,0,163902,213902,199001.0,1643412,1491368.0,1155611,487801,345703,142098,143436.0,0,0,0,3769,142098,143436.0,1144,16709,126533,114901,120192.0,0,0,0,0,94.27,39.49,3769,0,34.57,327.8,111231,142098,83.55,345236,192690,-30550,-10.64,93.18,51.76,266.02,20.2,10.19,8.65,6.99,70.32,21.04,53.72,16.3,40.42,89.25,3.75,27.81,-15.49,24.02,0.06,195.96,-14.28,8.53,7.68,55.66,29.68,7.93,-0.93,-4.4,-8.72,0.0,-5.73,0.01,37.7,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,6,0
20220301,12885,G46,2,20171001,5,28200.0,,,1387341,106815,1366919,20422,66815,0,0,0,0,0,620429,509557.0,0,0,0,1494156,1312654.0,338302,19158,19158,186021,0,338302,50000,0,50000,1105854,0,0,1105854,1155854,911658.0,5447688,5320239.0,4886603,561085,426113,134972,280526.0,0,0,0,1239,134972,280526.0,152020,1890,285102,244196,383005.0,0,0,0,0,6.07,183.43,1239,0,231.11,2211.71,243442,134972,97.32,1454156,1049039,-613668,13.83,29.27,77.36,410.09,1.28,2.4,2.48,4.48,89.7,7.82,21.13,9.64,348.27,25.63,3.88,16.34,18.92,-36.99,1.28,404.05,-53.09,5.19,4.71,23.62,10.3,5.26,-51.89,-36.24,-35.14,0.0,-93.93,0.0,108.94,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,4,0
20220301,12891,F41,2,20151001,5,46880.0,,,761587,141727,675736,85850,141727,0,0,0,0,0,499100,680453.0,0,0,0,903314,1014440.0,212687,0,0,1246,27681,240368,100000,0,100000,562946,0,0,562946,662946,708994.0,3274445,4946978.0,2931891,342554,371485,-28931,264397.0,0,0,0,2060,-28931,264396.0,12204,2073,-18800,-46048,261554.0,0,0,0,0,100.0,33.01,2060,0,-8.13,562.95,-48011,-28931,100.0,903314,548900,-161401,-10.95,36.26,73.39,358.08,0.0,-33.81,-0.88,-1.41,89.54,11.34,-6.95,5.55,33.32,4433.91,3.41,-5.1,-9.51,-18.01,0.0,317.71,-24.35,5.97,4.94,-6.71,10.46,-0.51,-110.94,-117.61,-77.35,0.0,0.0,0.0,31.46,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,5,0
20220301,12892,G46,2,20171024,2,11440.0,,,1285301,714078,1245045,40256,696248,0,0,0,0,0,1214022,,5452,0,0,1999379,,953749,389656,788208,300049,518552,1472301,10000,0,10000,517078,0,0,517078,527078,,4672683,,4237210,435473,353307,82166,,0,0,0,13527,82167,,88,13529,68727,63228,,0,0,0,0,2.03,15.85,8075,0,9.51,5170.78,55178,82167,99.11,1981549,331552,785712,,279.33,26.36,134.76,39.42,,1.76,1.35,90.68,7.56,12.0,,,,,3.16,,,19.49,130.54,149.07,14.09,8.87,,9.32,1.76,,,,0.0,-96.64,0.1,6.07,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,7,0
20220301,12894,C10,2,20171001,5,30110.0,,,946678,2819469,881678,65000,2819469,0,0,0,0,0,484537,478642.0,0,0,0,3766147,3498757.0,364018,0,2860175,285315,2890175,3254192,100000,0,100000,411955,0,0,411955,511955,380251.0,3231845,2954008.0,2560622,671223,397160,274063,221596.0,0,0,0,113821,274064,221597.0,11626,132946,152743,131704,143952.0,0,0,0,0,100.0,3.81,113821,0,2.34,411.96,26726,274064,100.0,3766147,582660,2852974,7.64,635.64,13.59,260.06,75.94,9.41,8.48,4.08,79.23,12.29,25.73,6.71,48.42,10.86,0.89,3.5,44.52,-0.85,0.0,242.21,557.27,5.55,6.31,29.52,20.77,8.25,23.68,-8.51,-21.96,0.0,0.0,0.07,3.51,0,1,-99999999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,8,1
20220301,12897,C14,2,20171001,15,45140.0,,,1380894,965636,613570,767323,965636,0,0,0,0,0,472401,207798.0,0,0,0,2346530,3475081.0,59991,4687,651917,42388,647230,707221,150000,0,150000,1489308,0,0,1489308,1639308,1020242.0,1356034,1468167.0,1022545,333489,321310,12179,22140.0,0,0,0,46661,12178,22140.0,1259588,48983,1222783,1219066,32730.0,0,0,0,0,90.87,0.28,46661,0,27.21,992.87,1175452,12178,100.0,2346530,1320903,574009,-32.48,43.14,69.86,2301.84,27.78,-7.64,0.9,89.9,75.41,23.69,74.36,3.99,1.84,12.83,0.47,51.95,38.44,-61.03,0.2,1022.77,35.02,1.03,0.83,91.67,24.59,93.61,-45.0,3624.61,2524.39,0.0,-9.13,0.54,0.26,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,7,0
20220301,12900,G46,2,20171027,5,28177.0,,,1584848,355934,825557,759291,352383,0,0,0,0,0,690786,771455.0,0,1120,5026,1940782,1912854.0,1054090,350000,350000,566320,0,1054090,50000,0,50000,836693,0,0,836693,886693,819397.0,5482282,6274159.0,4565078,917204,797349,119855,190532.0,0,0,0,11162,119855,190532.0,17480,58640,78695,67295,195309.0,0,0,0,0,3.09,10.89,11162,0,8.05,1673.39,56291,119855,99.82,1937231,530758,217567,1.46,118.88,45.69,150.35,18.03,-12.62,2.19,1.23,83.27,14.54,7.59,7.5,8.19,9.06,2.85,3.47,2.81,-3.53,18.03,78.32,24.54,10.33,6.18,7.89,16.73,1.64,-37.09,-65.54,-59.52,0.0,-96.91,0.03,10.74,1,2,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,2,0
20220301,12901,F42,2,20170701,34,30200.0,,,682266,264910,289823,392443,27808,0,0,0,14840,0,0,,0,0,137102,947175,,3321,0,0,0,0,3321,510000,0,510000,433854,0,0,433854,943854,,5304254,,4760217,544037,388446,155591,,0,0,0,0,155592,,29954,102,185444,164357,,0,0,0,0,-77777777777777.0,1954650.0,0,0,1854440.0,85.07,165652,155592,74.97,710074,678945,-221055,,0.35,99.65,20543.99,0.0,,2.93,3.1,89.74,7.32,17.41,,,,,17.35,,,0.0,8726.98,-23.42,7.81,5.62,,10.26,3.5,,,,0.0,0.0,0.0,1806470.0,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,2,0
20220301,12903,C33,2,20171001,4,41570.0,,,309339,798879,251272,58068,624993,0,0,0,0,0,52451,23015.0,0,0,0,1108218,863277.0,177362,118000,520000,18094,402000,579362,50000,0,50000,478856,0,0,478856,528856,481787.0,681486,652949.0,421022,260464,207934,52530,49977.0,0,0,0,9978,52530,49977.0,9966,10443,52052,47069,62190.0,0,0,0,0,7.8,15.64,9978,0,6.22,957.71,37510,52530,84.31,934332,131977,335711,28.37,109.55,47.72,174.41,46.92,4.37,7.71,6.91,61.78,30.51,8.9,18.06,17.31,29.81,0.69,4.25,9.25,57.73,10.65,141.67,63.48,5.16,1.29,9.31,38.22,9.1,5.11,-24.31,17.15,0.0,-92.2,0.04,13.71,0,2,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,5,0
20220301,12904,N75,2,20180101,3,43113.0,,,617447,98413,617447,0,88413,0,0,0,0,0,345529,188071.0,0,0,0,715860,588685.0,120768,19155,219155,0,200000,320768,50000,0,50000,345092,0,0,345092,395092,258791.0,1448955,1632340.0,1081681,367274,237473,129801,113657.0,0,0,0,704,129800,113657.0,23079,6087,146792,136300,121728.0,0,0,0,0,3.54,597.3,704,0,209.51,690.18,135889,129800,98.6,705860,496679,-46074,21.6,81.19,55.19,511.27,30.61,-11.23,8.96,9.41,74.65,16.39,34.5,5.43,0.0,0.0,2.22,19.04,39.2,-34.56,2.68,511.27,-11.66,2.92,3.67,41.69,25.35,10.18,14.2,11.97,15.7,0.0,-96.46,0.01,272.27,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,6,0
20220301,12905,C10,2,20190124,2,50110.0,,,391697,65922,178230,213468,54272,0,0,0,0,0,143211,,0,0,0,457619,,162561,19655,169655,118855,150000,312561,100000,0,100000,45058,0,0,45058,145058,,1881700,,1649445,232255,221425,10830,,0,0,0,2370,10830,,64,2470,8424,8424,,0,0,0,0,10.76,13.45,2370,0,4.55,45.06,6097,10830,97.45,445969,229136,139578,,215.47,31.7,240.95,37.07,,0.58,0.45,87.66,11.77,5.81,,,,,1.84,,,4.3,109.64,96.22,8.21,12.97,,12.34,0.57,,,,0.0,-89.24,0.05,13.2,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,5,0
20220301,12910,J58,2,20171001,11,28177.0,,,1188184,91699,1188184,0,89303,0,0,0,0,0,298100,0.0,0,2396,0,1279883,476544.0,825094,727376,912376,57660,185000,1010094,102564,97440,200004,69786,0,0,167226,269790,155963.0,604908,557531.0,0,604908,567251,37657,77810.0,0,0,0,8209,37657,77810.0,5196,28866,13987,13822,87961.0,0,0,0,0,1.12,4.81,8209,0,2.7,163.05,6001,37657,99.81,1277487,363090,161203,168.58,374.4,21.08,144.01,71.29,8.5,6.23,2.28,0.0,93.77,5.12,4.06,0.0,20.98,0.69,1.08,189.8,110.51,56.83,144.01,59.75,1.67,2.24,6.49,100.0,3.67,-51.6,-84.29,-72.2,0.0,-98.88,0.24,4.59,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,6,0
20220601,25680,G47,2,20130101,14,30170.0,,,1227615,920256,888807,338808,411673,0,0,0,0,0,339207,101188.0,0,261684,230636,2147871,1658341.0,400529,0,1305000,264015,1354025,1754554,100000,0,100000,293317,0,0,293317,393317,372582.0,2256181,1844188.0,1947717,308464,270009,38455,5922.0,0,0,0,33487,38456,5922.0,19191,34560,23087,20735,13974.0,0,0,0,0,100.0,4.33,33487,0,1.69,293.32,-12638,38456,76.32,1639288,827086,916818,29.52,446.09,18.31,306.5,60.76,22.34,1.7,0.92,86.33,11.97,5.27,10.25,6.84,13.53,1.19,0.97,58.88,-5.72,0.0,221.91,233.1,2.73,5.74,5.41,13.67,2.51,549.38,48.38,31.48,0.0,0.0,0.16,2.41,0,1,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,5,0
20220601,25681,C28,2,20150216,15,48127.0,,,1250694,2940292,1248072,2622,853786,0,0,0,0,0,902080,51125.0,0,2070287,3463,4190985,3029412.0,1109306,0,1608500,1000053,1608500,2717806,312500,87500,400000,875179,0,198000,962679,1473179,1066854.0,3491835,2584864.0,2456834,1035001,631883,403118,231572.0,0,0,0,45032,403118,231571.0,51540,46239,408419,408419,199669.0,0,0,0,0,100.0,18.26,45032,0,10.07,371.42,363546,403118,50.21,2104480,141388,1353186,38.34,184.49,35.15,112.75,38.38,35.09,11.54,11.7,70.36,18.1,27.72,7.33,712.4,6.23,0.97,9.75,176.97,15.27,0.0,112.51,91.85,24.7,2.37,32.16,29.64,12.99,74.08,104.55,105.16,0.0,0.0,0.02,17.54,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,6,0
20220601,25682,G46,2,20170117,6,41285.0,,,3531398,6572489,2718088,813310,6492022,0,0,0,0,0,1905888,2345752.0,0,0,20000,10103888,9106512.0,1231043,334651,5211297,496862,4876646,6107689,500000,0,500000,3496198,0,0,3496198,3996198,3125679.0,12936820,21280606.0,9626778,3310042,2142510,1167532,1026563.0,0,0,0,127093,1167533,1026563.0,139501,211204,1095830,870519,735362.0,0,0,0,0,27.52,12.22,127093,0,9.62,699.24,774952,1167533,99.2,10023420,2300355,5108546,10.95,152.84,39.55,286.86,51.58,-39.21,9.02,6.73,74.41,16.56,21.78,6.09,14.17,29.5,1.35,8.62,-26.79,56.06,3.31,220.8,127.84,5.62,3.24,24.45,25.59,9.45,13.73,18.38,20.13,0.0,-72.48,0.04,9.19,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,6,0
20220601,25684,C24,2,20130101,15,27230.0,,,2864334,3521112,2566254,298080,3389843,0,0,0,0,0,799413,740659.0,0,33833,0,6385446,5918124.0,846594,22840,3465279,584832,3462439,4309033,100000,123358,223358,1853055,0,0,1976413,2076413,1625941.0,5245802,5006299.0,3964937,1280865,772954,507911,425994.0,0,0,0,57653,507910,425993.0,20770,78207,450473,450473,400883.0,0,0,0,0,71.62,15.78,57653,0,8.81,1976.41,400265,507910,97.94,6254177,2017740,1715518,7.9,207.52,32.52,338.34,54.27,4.78,9.68,8.59,75.58,14.73,21.69,6.81,18.02,9.61,0.85,7.05,17.75,-1.45,0.36,303.13,82.62,2.6,2.53,24.33,24.42,9.69,19.23,12.37,1.92,0.0,-28.38,0.05,11.97,0,6,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,4,0
20220601,25686,I56,2,20120901,14,11410.0,,,911366,228348,907092,4274,17948,0,0,0,0,0,24189,11683.0,0,0,0,1139714,1149148.0,177109,79990,79990,64103,0,177109,30000,0,30000,932605,0,0,932605,962605,952901.0,717181,875766.0,357282,359899,467669,-107770,-203616.0,0,0,0,3761,-107771,-203616.0,122595,3761,11063,9704,-6522.0,0,0,0,0,4.49,-725320.0,3761,0,3.94,3108.68,44943,-107771,81.54,929314,734257,38939,-0.82,18.4,84.46,514.58,7.02,-18.11,-15.03,1.35,49.82,65.21,1.01,39.99,195.58,9.8,0.63,0.85,-0.14,-31.3,7.02,512.17,4.05,0.98,0.75,1.01,50.18,2.07,47.07,248.79,173.4,0.0,-95.51,-0.01,-28.65,0,0,-99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999999,999999999,7,0
